SMILES,dockscore
N#C[C@H]1CCC[C@@H]1NC(=O)C(=O)Nc1ccc(F)c(C(F)(F)F)c1,-38.23
CC[C@@H](NC(=O)c1ccc(-n2ccnc2SC)cc1)c1ncc[nH]1,-35.5
CC[C@@H](O)CN1CCN(S(=O)(=O)c2ccnn2CC)CC1,-31.51
CC(C)C[C@@H](CO)NC(=O)NCCC(=O)N1CCCCC1,-24.3
Cc1ccc(-c2n[nH]cc2CN2CC[C@@H](NC(=O)NC3CC3)C2)cc1,-36.75
COC(=O)[C@H]1CS(=O)(=O)CCN1C(=O)CN1CCOCC1=O,-37.13
CO[C@H](CN)CC(=O)NCCOc1ncc(Cl)cc1Cl,-20.16
N#Cc1cnc2c(Br)cccc2c1NC[C@H]1CCC[C@@H]1O,-39.16
O=C(Nc1ccc2c(c1)CCO2)C(=O)N1CC[C@@H](CC(F)(F)F)C1,-37.71
CN1CCOC[C@H]1C(=O)N1CC[C@@H](CC(C)(C)C)C1,-22.68
O=C(N[C@H]1CCCN(c2ccccc2Cl)C1)C1(O)CCCCC1,-34.25
Cc1cc(-c2noc(-c3cn(CC(=O)N(C)C)nn3)n2)ccc1F,-38.64
O=C(CCc1ccc(Br)cc1)NC[C@H]1CCC[C@@H]1O,-31.84
CC[C@@H](O)CCCNC(=O)C(=O)Nc1ccccc1OC(C)C,-27.38
CCCCCN(CCO)C(=O)NC[C@@H]1CC12CC2,-25.33
CC[C@@H](C)CCC(=O)NCc1nnc2n1CCOC2,-46.22
CC(C)(C)c1nc(CNC[C@H]2CC[C@H](CN)CC2)cs1,-2.36
CC(C)[C@@H]1OCC[C@H]1C(=O)NCC#Cc1ccccc1,-29.17
N#CCC1(CNS(=O)(=O)CCc2ccc([N+](=O)[O-])cc2)CC1,-30.45
Cc1nnc([C@H](C)[S@](=O)Cc2csc(C(C)(C)C)n2)o1,-39.08
Cc1c(C(=O)N2C[C@H](O)C[C@H]2c2cccc(F)c2)cnn1C(C)C,-33.74
O=C1CC[C@@H]2CN(C/C=C\c3ccccc3)CC[C@@H]2N1C1CC1,-19.93
NC[C@@H]1CCCC[C@H]1NC(=O)N1CC[C@H](c2ccc(F)cc2)C1,-18.13
CCOC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(CC#N)cc2)c1C,-29.22
COc1ccc([C@H](C)NCCCN2CCC[C@H]2C(N)=O)cc1F,-13.87
Cc1cc(CNC(=O)N[C@H](C)CCOCc2ccccc2)on1,-39.43
Cc1c(CNC(=O)N(C)Cc2cccc(Cl)c2)cnn1C,-40.51
Cc1cc(NC(=O)c2csc(C(C)C)n2)cc(C(N)=O)c1,-40.98
C[C@@H]1CCC[C@@H](CNC(=O)NCCN(C)Cc2ccccc2)C1,-19.63
COc1ncc(-c2noc([C@@H](C)Cc3ccccc3C)n2)c(N)n1,-39.43
CC(C)c1ccc([C@@H](N)CNC(=O)CC[C@H]2CC[C@H](C)O2)cc1,-13.89
CCOC(=O)c1cnc(/C=C\c2nn(C)c(C)c2Cl)c(C(=O)O)c1,-68.43
C[C@@H](C(=O)NC[C@@H]1CCCN1CC1CCCCC1)c1cnn(C)c1,-21.35
C=CCCCCNC(=O)C[C@@H]1c2ccccc2C=CN1C(C)=O,-27.98
COC[C@](C)(O)CNS(=O)(=O)[C@@H]1CCO[C@H]1C,-31.07
CC(C)[C@@H](O)C1(CNc2ncnc3c2cnn3-c2ncccn2)CC1,-42.07
COCc1noc(CN(C)Cc2ccccc2F)n1,-33.96
O=C([C@H]1CC12CCCC2)N1CCC[C@H]1c1ccc[nH]1,-29.72
C[C@H](C[C@H]1CCCO1)NC(=O)N[C@H](C)c1ccccc1,-35.0
C[C@H](O)CNC(=O)Nc1cccc(C[S@](=O)c2ccccc2)c1,-33.47
COc1cc2c(cc1CN1CCC(CN(C)C)CC1)OCO2,-17.43
COCCN(C(=O)c1ncccc1C)[C@H]1CCS(=O)(=O)C1,-34.68
CCCCN(C)C[C@@H](C)NC(=O)NC[C@@H](O)c1ccccc1OC,-26.46
CCCCO[C@H]1C[C@H](NC(=O)C(=O)N2CCOCC2)C1(C)C,-28.64
C[C@H](NC1CC(C(F)(F)F)C1)c1ccc([S@@](C)=O)cc1,-23.19
O=C(CN1CCC(CF)CC1)NC[C@@H]1COc2ccccc2O1,-29.8
CCN(OC)C(=O)CNC(=O)/C=C/c1ccc(C(=O)OC)cc1,-38.41
CCO[C@@H](CNC(=O)C1=CCCC1)c1ccccc1,-24.58
CCCCCOc1ccc(C(=O)N2CCC[C@@H](CNC(N)=O)C2)cc1,-31.66
CCc1ccc(CN2CCN(C(=O)c3ccccc3OC)CC2)s1,-31.76
CC[C@@H]1CC[C@@H](C)C[C@H]1NC[C@H]1CCCN1S(C)(=O)=O,-7.73
CC[C@H](C)OCC(=O)Nc1ccc2nc(C)nn2c1,-37.14
C[C@@H]1CN(C(C)(C)CNC(=O)c2cc(-c3ccoc3)[nH]n2)C[C@@H](C)O1,-34.67
CN(C)CCNC(=O)c1cccc(CNC(=O)N(C)CCO)c1,-21.27
CN(C)C[C@@H]1CCN(C2CC(OC(C)(C)C)C2)C1,-11.87
C[C@@H](CC(N)=O)C(=O)N1CCC(n2ccc(C(F)(F)F)n2)CC1,-36.5
COc1ccc2[nH]nc(NC(=O)c3cc(F)cc4cccnc43)c2c1,-25.12
O=C(Nc1ccc(NC(=O)C2CC2)cc1)c1cccc2nc(O)[nH]c21,-44.58
CO[C@@H]1COCC[C@H]1CC(=O)Nc1ccc(O)nc1,-35.24
C[C@H](NC(=O)NC[C@H]1CCC(F)(F)C1)C(=O)N1CCCC[C@@H]1C,-29.12
CC(C)(C)OC(=O)N1CCN(C(=O)C=C2CCC2)[C@H](C(F)F)C1,-28.33
CCCCOc1ccc(NC(=O)Cn2cnnn2)cn1,-35.75
CCCc1cc(C(=O)NCC(C)(C)O)sc1C,-24.85
Cc1ccc(CN[C@@H]2CC(=O)N(C3CC3)[C@@H]2c2cccnc2)o1,-35.79
CC[C@@H](CC#N)Nc1cc(Cl)ccc1[N+](=O)[O-],-29.77
CC(C)C[C@H](N)C(=O)N[C@@H]1CC(=O)N(C2CC2)[C@H]1c1ccnn1C,-28.73
C[C@@H]1OCC[C@@H]1NC(=O)Nc1cccc(OCC(=O)N2CCCC2)c1,-28.4
COCC[C@H](C)NC(=O)NCCC1CCN(CC(F)(F)F)CC1,-39.26
COc1ccc(COCCNC(=O)NCC(=O)NC2CC2)cc1,-28.82
CC(C)[C@](C)(C#N)NC(=O)[C@H](C)N1CC(C)(C)OC(C)(C)C1,-20.58
CC(=O)NC1(c2noc([C@@H]3CCCN(C(C)=O)C3)n2)CCCCC1,-38.96
CC[C@H](NC(=O)[C@@]1(C)CCCc2ccccc21)C(N)=O,-21.39
NC(=O)c1cccc(CNC(=O)COC/C=C\c2ccccc2)c1,-37.4
CCn1cc(Br)cc1C(=O)N(C)C1CCOCC1,-28.13
c1cc2cccc(CN3CCN(C4CCC4)CC3)c2o1,-24.44
C[C@@H]1CCCCN1CCNc1c(C#N)nnc2ccccc21,-25.47
C[C@H](O)C(=O)NC1(Cc2ccc(F)cc2)CCOCC1,-27.64
CC1=CCCN(CC(=O)N2CCc3ccc([N+](=O)[O-])cc32)C1,-31.3
COc1ccc(C[C@@H](C)c2nc(-c3nccc(C)n3)no2)cc1OC,-34.67
CCc1ccc(CN2CCC3(C2)Oc2ccccc2O3)cn1,-37.26
Cc1cnccc1CCNC(=O)NCC1(Cc2ccccc2)CC1,-27.94
O=C(c1ccnc(-n2cccn2)c1)N1CCC2(C1)CCOCC2,-28.56
COc1ccc(CC(=O)N[C@H](CC(C)C)C(=O)N(C)C)cc1F,-26.15
CCN1CCCC[C@H]1CNc1ncnc2c(F)cccc12,-25.01
COc1cccc(OCCC(=O)N2CCO[C@@H](c3ccccc3)C2)c1,-36.68
CCn1cnc(S(=O)(=O)N2CC[C@@](C)(CCc3ccccc3)C2)c1,-41.75
CCOCC1(C(=O)N(C)[C@H]2CCCN(C)C2)CC1,-19.11
CC(C)C[C@@H]1C[C@H]1C(=O)N(C)CC1CCN(c2ccncc2)CC1,-21.66
CN1CC[C@H]2CCN(Cc3nc4sc5c(c4c(O)n3)CCC5)C[C@H]21,-24.39
C[C@H](OCc1ccccc1)C(=O)O[C@@H]([C@@H]1CCCOC1)C(F)(F)F,-28.65
COc1cccc(O[C@H](C)CN2C(=O)N[C@@H](CCC(C)(C)C)C2=O)c1,-34.91
COCCNC(=O)N(C)[C@@H]1CCCN(Cc2ccccc2)C1,-12.35
CC[C@@H](C#N)NC(=O)[C@@H](C)Sc1ccccc1Cl,-34.42
CC[C@@H](NC(=O)Cn1nnc(-c2ccc(C)cc2)n1)c1cccs1,-36.77
C#CC[C@@H](NC(=O)N1CCO[C@H](C(=O)NC)C1)c1ccccc1,-26.53
CN(C)C(=O)c1cc(NC(=O)[C@@H]2CCCS2)ccc1Cl,-40.16
CCN1CC[C@H](N(C)C(=O)OCC2CC2)C[C@@H]1C,-25.6
CCn1cc(S(=O)(=O)N[C@H](C)C[S@](C)=O)cn1,-34.08
O=C(NC[C@@H]1CCCC[C@@H]1c1ccccc1)N[C@H]1CC[C@@H](CO)C1,-31.82
CN1CCO[C@H]2CCN(S(=O)(=O)c3ccc4ccccc4c3)C[C@H]21,-21.33
CC1(C)CCN1C(=O)NCc1cnn2ccccc12,-43.61
CC(=O)N[C@H](CC(C)C)C(=O)NCCNc1ccccc1[N+](=O)[O-],-27.41
CC(C)(C)OC(=O)[C@H]1CCCN1C(=O)Cc1noc2ccccc12,-28.26
N=c1nc(N2CC[C@](C(N)=O)(c3ccccc3)C2)nc2[nH][nH]cc1-2,-35.2
N#Cc1cc(=N[C@@H]2CCN(c3ncccc3Cl)C2)cc[nH]1,-32.7
NC[C@H]1CCCN1C(=O)Cc1csc(-c2cccs2)n1,-15.77
Cn1cc([C@H](NC(=O)CN2CCCCC2=O)c2ccccc2)cn1,-26.51
C(c1noc(C2CCCCC2)n1)N1CCO[C@H]2C[C@H]21,-27.91
Cc1nc(F)ccc1CNC[C@H]1CCO[C@@H]1C(C)C,-12.99
C[C@H]1C[C@H](CO)CCN1C(=O)c1ccn(-c2ccc([N+](=O)[O-])cc2)n1,-33.99
COCCN(C(=O)NCC1(c2cccc(OC)c2)CC1)[C@@H]1CCOC1,-37.69
O=C(Nc1nc2c(s1)CCC2)N1CCC[C@@H](N2CCCC2=O)CC1,-34.6
O=C(N[C@H]1C[C@@H]1c1c(F)cccc1F)N1CCC(n2ccnc2)CC1,-40.81
CC[C@H](C(=O)N1CCC(NCc2cc[nH]n2)CC1)c1ccccc1,-20.66
CC(C)(C)OC(=O)NC(C)(C)C(=O)NCc1nccc(C(F)F)n1,-28.61
COc1ccc(NC(=O)CN2c3ccccc3CCCC2=O)cc1N,-37.6
CC[C@@H](C)[C@H](C)NC(=O)Nc1cn(C)nc1C(C)C,-22.59
CCc1ccc([C@@H](C)N[C@@H]2CNCCC2(F)F)s1,-19.01
C[C@@H](NC(=O)[C@H](O)C1CCCCC1)c1noc(-c2ccccc2)n1,-32.48
O=C(C[C@@H]1C=CCC1)NC[C@@H]1CCCN(c2ccccc2)C1,-31.77
C/C(=C/C(=O)N1CC[C@H](OC(=O)N(C)C)C1)c1cccc(F)c1,-46.6
CCc1nn(C)c(Cl)c1C(=O)N1CC[C@@H](N(C)C)C1,-19.99
COCCO[C@H]1COCC[C@H]1NCCC(C)(C)C(=O)OC,-6.03
O=C1C[C@]2(CN1)CCCN(CCc1ccc(F)cc1Cl)C2,-20.02
Cc1c([N+](=O)[O-])ccc(F)c1NC(=O)N1CCC(C)(O)CC1,-38.46
O=C(c1ccc(OCC(F)F)nc1)N1CCC[C@@H]1c1ccc[nH]1,-29.56
CN(C[C@@H]1CCN(C)C1)C(=O)c1cccc([C@H]2CCOC2)c1,-24.01
COC[C@H](C)N(C)C(=O)c1cccc2nccnc21,-44.31
CCO[C@@H]1C[C@@H](N(C)C(=O)c2cc(N(C)C)ccn2)C12CCC2,-28.26
O=C(NCCc1cc(F)cc2c1OCOC2)[C@H]1C[C@H]1C(F)F,-31.61
COC[C@@H](CO)NC(=O)CCNC(=O)N(C)Cc1ccccc1,-24.94
Cc1ccc(C(=O)N2CCC[C@H](C)[C@H]2C(=O)O)cc1F,-46.69
CO[C@H]1C[C@@H](C(N)=O)N(C(=O)[C@H](C)c2ccc(CC(C)C)cc2)C1,-32.2
COCCN(CCOC)C(=O)c1cncc(-c2ccc(C)cc2)c1,-34.45
C=CCN(CC=C)C(=O)C(=O)Nc1ccnn1C(C)(C)C,-30.51
C[C@@H]1C[C@@H](NC(=O)Nc2ccc([S@@](C)=O)cc2)c2ccccc2O1,-33.52
CO[C@@H]1CC[C@@H](NC(=O)N2CCN(C/C=C\c3ccccc3)CC2)C1,-40.03
COc1ccc(CCN[C@@H]2CC[C@@H](C)[C@@H](C)C2)cn1,-12.21
CC[C@@H](C(=O)N1CCO[C@H](CN(C)C)C1)c1ccc(OC)cc1,-19.91
CC[C@@H](O)CN1CCO[C@@H]2C[C@@H](N(C)C)CC[C@@H]21,-7.56
C[C@@H](NC[C@H]1CC(=O)N(Cc2ccccc2)C1)C1CC1,-20.27
Cc1ccc(NS(C)(=O)=O)c(C(=O)N[C@H]2CC[C@H](O)CC2)c1,-34.12
CC[C@H](NC(=O)N[C@H]1CCc2c1cccc2F)[C@H]1CCCO1,-29.71
CO[C@H](C)CCC(=O)NCCc1cccc(C(N)=O)c1,-32.62
C[C@@H]1COCCN(c2nc3c(cc2C#N)CCCC3)C1,-33.3
Cc1cc(C(=O)N2CC[C@H](C(C)(C)C)[C@H](O)C2)nn1[C@@H](C)C1CC1,-36.04
N#CCN1CCC[C@H](CNC(=O)c2cccc3c2CCC3)C1,-36.38
CCCC[C@H](CC)CNC(=O)N1CCC[C@@H]1c1noc(C)n1,-24.36
Cc1cc(S(=O)(=O)N[C@H](C)CN(C)C(C)C)cc([N+](=O)[O-])c1F,-30.75
O=C(c1ccc(Cl)nc1)N1CCC[C@@]2(CCNC2)C1,-19.74
COCCN1CCC[C@H]1CN=c1[nH]cnc2cccc(F)c21,-21.14
Cc1ccc(C)c(CC(=O)N2CCN(C(=O)C3CC3)C2)c1,-23.68
COC[C@@H]1CN(C(=O)c2ncoc2C)C[C@@H](C)O1,-32.52
COCCCCS(=O)(=O)NC[C@@]1(O)CCC[C@H]1C,-29.12
CC(=O)Nc1cc(C(=O)N([C@H](C)C2CC2)C2CC2)ccc1C,-26.71
O=C(O)[C@@H]1C[C@H]2CCCC[C@@H]2N1Cc1cccc(Cl)n1,-38.29
O=C(c1cc(-c2ccc(F)cc2)on1)N1CCC[C@@H]1[C@@H]1CCC[C@@H]1O,-31.59
Cc1noc(C)c1CN1C[C@H](F)C[C@H]1CNC(=O)CN(C)C(C)C,-33.22
CCC(C)(C)NC(=O)CN[C@@](C)(c1noc(C)n1)C1CC1,-16.53
CCCN(CCCC(=O)NC)CC(=O)Nc1ccccc1OC,-20.12
C[C@@H](CNC(=O)Cc1ccccc1OC(F)F)CC(=O)O,-38.38
CNC[C@@](C)(O)CN1CCO[C@@H](c2nccs2)C1,-28.21
CCN(CC)S(=O)(=O)CCNC(=O)N[C@@H]1CCC[C@@H]2OCC[C@H]21,-29.72
COC(=O)C[C@@H](C)CC(=O)NC[C@H](O)Cc1cccc(F)c1,-34.09
COC(=O)CNC(=O)Cc1ccc(NC(=O)N2CC(C)C2)cc1,-35.18
Cc1oc(NC(=O)N[C@@H]2COc3ccc(F)cc3C2)nc1C1CC1,-33.03
CO[C@H](C)[C@H](C)NC(=O)c1cc2[nH]ccc2s1,-39.28
C[C@@H](N[C@@H]1C[C@@H](C)N(Cc2ccccc2)C1)C(C)(F)F,-23.0
O=C(CSC[C@@H]1COCCO1)c1c[nH]c2ccccc21,-30.53
Cn1nc(Br)c2c1ncnc2N1CCCCCC1,-27.78
C=C(CC)CNC(=O)c1c(C)cc(=O)n(-c2ccccc2)c1C,-34.95
CC(C)Cn1ccnc1CNC(=O)C(=O)N1CCCC[C@@H]1CN,-26.16
CNC(=O)OC[C@@H]1CCCCN1CCCn1ccnc1C,-25.29
CC(C)n1cc(C(=O)N[C@H]2COc3ccccc3C2)cn1,-33.22
C[C@H]1C[C@H](C)N1CC(=O)NCCCc1ccccc1,-29.39
C[C@H](NC(=O)C1CCCCC1)C(=O)NC[C@@H]1C[C@@H](C)O[C@H]1C,-23.01
C[C@H](CCC(=O)N1CC[C@@](C)(C(N)=O)C1)c1ccccc1,-22.59
CCO[C@H]1C[C@H](NC(=O)NCC(C)(C)CCCO)C12CCCCC2,-32.4
CN(C)C(=O)CSc1nnc(-c2ccc([N+](=O)[O-])cc2)o1,-38.16
COc1cc(C(=O)O)c(F)cc1NS(=O)(=O)C1(C)CC1,-61.5
CC(C)(C(=O)N[C@H]1CC(=O)N(CCN2CCOCC2)C1)C(F)F,-34.88
Cc1ccc(CCN[C@H]2CCc3cc(F)ccc32)cn1,-21.16
C[C@H]1C[C@H](N(C)C(=O)CCc2ccc3[nH]ccc3c2)CCN1C,-35.22
C[C@@H](NS(=O)(=O)c1cccs1)C(=O)N[C@H]1CC2CCC1CC2,-41.78
CC(C)[C@H](C)NC(=O)N1CCC[C@@](CO)(c2ccccc2)C1,-23.51
COC(=O)[C@]1(C)CCCN(C(=O)C(=O)Nc2cnn(C)c2C)C1,-44.39
O=S(=O)(CC12CCC(CC1)C2)Nc1cccc(F)c1,-39.94
Cc1ccc(OCC(=O)N2CCN([C@H]3CCOC3)CC2)cc1C,-33.83
Cc1cc(CN[C@@H](CO)C(C)C)c2ccccc2n1,-15.73
COc1cncc(/C=C/C(=O)NCCC[C@H]2CCCCO2)c1,-37.69
Cc1ccc(CNC(=O)[C@H](C)c2cccc(F)c2)nc1,-33.8
O=C(N[C@@H]1CNC[C@H]1c1ccccc1)N[C@H]1CCCN(CCCO)C1,-16.79
C[C@@H]1CO[C@@H](CO)CN1C(=O)C(=O)Nc1ccc2ncccc2c1,-45.64
CCc1ccc(CCC(=O)NC(C)(C)CCC(=O)O)cc1,-33.96
CSCCCCC(=O)NC[C@@]1(N2CCOCC2)CCCOC1,-25.4
C[C@H](NC(=O)N(CCO)[C@H]1CCCc2ccccc21)c1ncnn1C,-37.73
CO[C@@H]1C[C@@H](C(=O)N[C@H](C)COc2ccc(F)cc2F)N(C)C1,-28.65
CCC[C@H](CNC(=O)c1nc(C)oc1-c1ccccc1)C(=O)O,-60.89
CC[C@]1(CO)CCCN1Cc1ccc(C#N)cc1Cl,-20.86
CCOCCN1CCN(C[C@@H](C)NC(=O)OC(C)(C)C)CC1,-22.24
Cc1n[nH]cc1CN[C@H]1CCN(Cc2ccccc2)C[C@@H]1C,-24.91
C[C@@H]1CCC[C@@]1(O)CNC(=O)[C@@H](C1CC1)N1CCCC1,-25.8
CN(C)S(=O)(=O)c1ccc(OCCN2CCC(C)(C)C2)cc1,-28.92
C[C@H]1CN(C(=O)NCC[S@@](=O)C(C)(C)C)[C@@H]1c1ccccc1,-45.5
C[C@@H]1C[C@H]1CC(=O)N1CCC(=O)Nc2ccccc21,-35.98
C[C@H](CN1CCOCC1)N1CCO[C@H](c2ccc(F)cc2Cl)C1,-24.88
COC(=O)CCC(C)(C)NC(=O)[C@@H](C)NC(=O)Nc1ccccc1,-25.31
C[C@@H]1CCCCN1CCNC(=O)c1cn(C2CCOCC2)nn1,-25.81
O=C(NCCc1nnc(-c2ccccc2)o1)NCCC1=CCCCC1,-35.83
COCCCCCNC(=O)C(=O)N[C@H]1CCc2ccccc21,-34.79
CS[C@H](C)CNC(=O)NCc1ccccc1CN1CCOCC1,-23.54
Cc1ccccc1CN1CCN(C(=O)N[C@@H]2C[C@@H](C)O[C@@H](C)C2)CC1,-31.77
C[C@@H]1C[C@@H]1C(=O)N1CCCC[C@@H]1C(=O)N[C@@H]1C[C@H](O)C1(C)C,-27.82
CC[C@H]1CCC[C@H]1NS(=O)(=O)Cc1cccc(Br)c1,-30.26
COCCCCc1noc(-c2ccc(Br)cc2O)n1,-67.77
CC(C)N1C[C@H](C)[C@H](NC(=O)C2C[C@H](C)O[C@@H](C)C2)C1,-16.88
Cc1nnc([C@H](C)NC(=O)c2sccc2OC(F)F)o1,-39.87
CC(C)CCc1nnc(N2CCS[C@H](C)C2)n1C[C@@H]1CCOC1,-29.52
Cn1ccc(CCC(=O)N[C@@H]2CCCN(C)C2=O)n1,-36.01
N[C@@H]1CCC[C@@H]2CN(C(=O)c3nccn4ccnc34)C[C@H]21,-27.5
C[C@H](C(=O)N1CCC(Cc2nccn2C)CC1)c1ccccc1,-36.99
CC1(C)CCCN[C@H]1CNC(=O)C(=O)N1CCC[C@H]1c1ccccc1,-24.22
CCC[C@@H](NC(=O)Nc1ccnn1-c1ccccn1)C1CCC1,-30.82
CCc1ccc(S(=O)(=O)N2CC(c3ccccc3F)C2)cc1,-27.51
C[C@H]1CN(C(=O)c2ccnc(N(C)C)c2)C(C)(C)C1,-28.82
O=C(Nc1ccccn1)N1CCC[C@H]1c1ncc[nH]1,-37.67
Cc1c(CN2CCN(CC(=O)N[C@@H]3CCC[C@@H](C)C3)CC2)cnn1C,-33.78
COCCNC(=O)c1cccc(NC(=O)N2CCC[C@@H](C)[C@@H]2C)c1,-35.56
CCOC[C@H](O)CN1CCC[C@H]1CC(=O)c1ccc(F)cc1,-19.65
CC[C@H](O)CN1CCN(S(=O)(=O)c2ccc(C)nc2)CC1,-35.14
Cn1ncc2c1CCC[C@H]2NC(=O)N1CCC[C@H]1CS(N)(=O)=O,-30.12
C[C@@H]1CN(C)C[C@H](C(=O)NCc2cccc3ccccc32)O1,-30.54
NC(=O)[C@H]1CCCC[C@H]1NCCCOc1ccc([N+](=O)[O-])cc1,-31.3
CNc1c(C(=O)N2CCCC[C@H]2c2nccs2)cccc1[N+](=O)[O-],-40.59
CN(Cc1ccccc1)[C@H]1CCN(C(=O)[C@H]2CCCNC2)C1,-11.96
COC(=O)[C@@]12CN(C(=O)COCc3cc(C)no3)C[C@H]1COCC2,-38.8
Cc1cc(C(=O)N[C@@H](C)[C@H]2CCOC2)nn1-c1cccc(F)c1,-27.25
CCc1nc(C(C)C)ccc1C(=O)N1CCC[C@@H](c2nc(C)no2)C1,-38.65
CN([C@@]1(C#N)CCOC1)S(=O)(=O)CCC1CCCC1,-24.76
Cc1ccc2oc(C(=O)NCc3nnc4n3CCC4)cc2n1,-47.77
CCC[C@@H](NS(=O)(=O)c1cccc(C(=O)OC)c1C)C(=O)O,-37.46
CCOc1ccccc1CCNC(=O)N[C@@H](C)C1CC1,-23.46
CN1CCC[C@@H]1CNC(=O)Cc1csc(-c2ccccc2Cl)n1,-20.55
CC(=O)Nc1ccc(/C=C\C(=O)N[C@]2(CC(=O)O)CCOC2)cc1,-76.79
CN(Cc1ccoc1)C(=O)NCCc1csc(C(C)(C)C)n1,-39.49
C[C@]1(N)CCCC[C@H]1C(=O)NCC(=O)N1CCc2ccccc21,-20.28
Cc1cc(=O)c(C(=O)NCCCN(C)c2ccccc2F)c[nH]1,-26.35
C[C@@H](CN1CCOCC1)NC(=O)N1Cc2cccc(Cl)c2C1,-24.15
CCCC[C@H](N)C(=O)NCCN1CCC[C@@H](C)C1,-9.19
CC(C)n1cc([C@H](C)NC(=O)C(=O)N[C@H]2CC[C@@H](C)C[C@@H]2C)cn1,-31.45
Cc1ccc(-n2nc(C(=O)N[C@H]3CC34CC4)c3c2CCC3)c(C)c1,-29.21
CCOC(=O)N1CCC[C@H](C(=O)NCc2ncnn2C(C)C)C1,-45.35
CCC[C@H](OCC)C(=O)N1CCCC[C@@H]1[C@@H]1C[C@H](C)CC[C@@H]1O,-20.4
CCc1ccc(C(=O)NC[C@](C)(O)C(F)(F)F)c(O)c1,-26.85
C[C@@H]1C[C@H](NC(=O)NC(C)(C)c2cccc(F)c2)CCN1C,-23.03
C[C@H](C[C@@H]1CCCO1)NC(=O)N1CCC[C@](CO)(c2ccccc2)C1,-30.45
O=C(Nc1ccccc1)C(=O)N1CCCO[C@@H]2CCC[C@H]21,-32.0
CC[C@@H]1CCCCCN1C(=O)N[C@@H](C)Cc1cnn(C)c1,-26.86
C[C@@H](NC(=O)Cc1cncc(O)c1)[C@@H]1CCCOC1,-63.21
CC(=O)N(C)c1cccc(NC(=O)N2CCN3C(=O)OC[C@H]3C2)c1,-28.42
CC[C@@](C)(CO)NC(=O)c1cc(C)n([C@@H]2CCOC2)c1C,-27.99
COCCN(C)S(=O)(=O)N1CCc2cc(F)ccc21,-36.72
COC(=O)[C@@H]1C[C@H]1c1nc(-c2cc(O)nc3ccccc32)no1,-42.23
Cc1nc(C)c(NC(=O)N2CCC[C@@H](Cn3ccnn3)C2)s1,-34.65
Cc1ccncc1/C=C/C(=O)NCc1cccc(N(C)C)n1,-35.09
CC(C)C[C@@H]1C[C@H](NC(=O)N[C@H]2CCO[C@@H](CC(C)C)C2)CCO1,-31.14
CN(Cc1ccc(F)cc1Cl)c1nnc(Cl)cc1C(N)=O,-28.19
CC(C)(C)CNC(=O)c1nc(C2CC2)n2ccccc12,-30.39
COCC1(C#N)CCN(C[C@@H](O)COc2ccccc2C)CC1,-33.44
COCCCOCC(=O)Nc1cc([C@H]2CCCO2)nn1C,-35.19
C[C@H]1CN(C(=O)CC2(O)CCCC2)CCS1(=O)=O,-33.1
COCC(C)(C)CCCNC(=O)N1CCC(O)(C(F)F)CC1,-32.5
CCCC[C@@H](NCc1nc2c(s1)CN(C(C)C)CC2)C(=O)OC,-23.19
CC[C@H](C)n1ncc(NC(=O)C(=O)N[C@H]2CCC[C@H](N(C)C)C2)c1C,-34.21
O=S(=O)(CCCF)NC1(c2cccc(Cl)c2)CCCC1,-28.66
Cc1cccc(CNC(=O)CN2[C@H](C)CC(O)C[C@H]2C)c1,-23.92
COC(=O)[C@H]1CC[C@@H]1C(=O)Nc1cccc(CN2C(=O)CNC2=O)c1,-36.48
C[C@@H](NC(=O)N[C@@H]1CCSC1)c1cn(-c2ccccc2)nn1,-36.5
NC[C@H]1CCC[C@H]1NC(=O)N(CC(F)F)CC1CCC1,-14.55
C[C@@H]1CN(S(=O)(=O)N2CC[C@H](COC(F)F)C2)C[C@@H](C)O1,-30.13
Cc1csc(C(=O)Oc2c(C)nn(C)c2C)c1Cl,-36.86
Cc1ccccc1[C@]12C[C@H](C(=O)O1)N(C(=O)OC(C)(C)C)C2,-26.75
CN(C)CCOc1ccc(NC(=O)[C@](C)(O)C2CCC2)cc1,-22.61
CCCCn1c2nc(CO)n(CCC)c2c(=O)n(CCOC)c1=O,-19.6
CCO[C@H](C)c1nc(CC(=O)NCCCN2CCCC2)cs1,-9.93
CCC1(NC(=O)CS[C@@H](C)C(=O)Nc2cc(C)on2)CC1,-30.75
CC(C)Cn1cc(C(=O)N2C[C@H](O)C[C@@H]2c2ccc(F)c(F)c2)cn1,-33.03
CNS(=O)(=O)c1csc(C(=O)NCCCC(=O)NC2CC2)c1,-34.35
Cc1cc(C(=O)N2C[C@H]3CCC[C@@H]3C2)c(N)c([N+](=O)[O-])c1,-40.14
CC(=O)N1CC[C@H](CN(C)C(=O)CC[C@@H](N)CC2CCCCC2)C1,-33.62
CCCc1[nH]ccc1-c1nc(-c2ccc(OC)nc2)no1,-31.62
CC(C)(Oc1ccc(F)cc1)C(=O)N1CC[C@@H](CO)[C@H](O)C1,-30.13
CCc1ccc(NC(=O)[C@H](C)C2CC2)cc1S(N)(=O)=O,-39.05
Cc1cccc(OCCCNC(=O)CSc2ccncc2)c1C,-29.21
CCCc1ccc([C@H](C)N[C@@H]2CCC[C@H]2C(=O)NC)cc1,-14.37
